student_id,name,course,attendance,previous_score,study_hours,grade_percent,grade_letter,pass_fail,predicted_pass_fail,predicted_is_weak
STD025607,Varun Khan,BTech - Mechanical,74.2,65.3,3.0,45.0,F,Fail,Fail,1
STD025608,Sana Yadav,BTech - ECE,63.2,83.9,0.7,50.0,F,Fail,Fail,1
STD025616,Amrita Iyer,BSc - Computer Science,59.1,79.9,3.5,83.0,F,Fail,Fail,1
STD025634,Vikram Iyer,BCA - Data Science,87.8,73.3,3.0,41.0,F,Fail,Fail,1
STD025639,Sneha Yadav,BBA - Finance,60.8,78.3,3.0,44.0,F,Fail,Fail,1
STD025640,Ritika Khan,BTech - ECE,70.3,63.9,2.1,44.0,F,Fail,Fail,1
STD025641,Sahil Jain,BSc - Chemistry,53.1,74.5,3.6,92.0,F,Fail,Fail,1
STD025669,Shreya Shetty,BSc - Computer Science,73.7,72.9,4.4,40.0,F,Fail,Fail,1
STD025675,Priya Nair,BBA - Marketing,81.6,64.3,1.0,47.0,F,Fail,Fail,1
STD025685,Jahnavi Das,BSc - Physics,49.5,93.2,1.0,66.0,F,Fail,Fail,1
STD025687,Yash Menon,BCA - Data Science,46.2,47.5,2.5,88.0,F,Fail,Fail,1
STD025720,Varun Shetty,BTech - Mechanical,59.1,82.8,3.2,58.0,F,Fail,Fail,1
STD025739,Harsh Mishra,BCA - Software Engineering,64.6,86.2,3.3,43.0,F,Fail,Fail,1
STD025740,Yash Patel,BCA - Data Science,89.7,79.6,3.1,40.0,F,Fail,Fail,1
STD025758,Sanjay Rathod,BSc - Computer Science,54.5,99.1,3.1,56.0,F,Fail,Fail,1
STD025762,Vikram Iyer,BTech - CSE,61.2,58.5,1.4,49.0,F,Fail,Fail,1
STD025791,Jahnavi Shetty,BTech - IT,73.7,89.7,2.7,40.0,F,Fail,Fail,1
STD025805,Yash Singh,BA - Psychology,70.3,72.4,1.8,46.0,F,Fail,Fail,1
STD025809,Rohan Das,BA - English Literature,83.1,85.3,2.5,46.0,F,Fail,Fail,1
STD025823,Vivaan Bose,BTech - EEE,63.0,50.6,0.9,53.0,F,Fail,Fail,1
STD025824,Sneha Menon,BBA - Human Resource,55.7,100.0,2.3,40.0,F,Fail,Fail,1
STD025838,Rohan Menon,BSc - Biology,67.4,73.2,2.9,43.0,F,Fail,Fail,1
STD025840,Sanjay Nair,BTech - IT,85.6,67.9,3.7,45.0,F,Fail,Fail,1
STD025842,Pooja Yadav,BTech - Mechanical,73.2,85.0,2.2,44.0,F,Fail,Fail,1
STD025854,Rohan Iyer,BCA - Software Engineering,85.5,76.2,3.3,45.0,F,Fail,Fail,1
STD025863,Neha Jain,BSc - Computer Science,87.8,77.4,2.1,45.0,F,Fail,Fail,1
STD025870,Amit Shetty,BTech - EEE,86.7,86.6,2.2,43.0,F,Fail,Fail,1
STD025871,Isha Iyer,BSc - Computer Science,56.5,76.1,2.7,90.0,F,Fail,Fail,1
STD025876,Ritika Nair,BBA - Marketing,54.9,74.9,2.7,49.0,F,Fail,Fail,1
STD025878,Shreya Reddy,BBA - Finance,74.0,54.8,3.3,44.0,F,Fail,Fail,1
STD025887,Isha Bose,BSc - Computer Science,61.4,93.3,1.9,47.0,F,Fail,Fail,1
STD025890,Vivaan Rao,BA - Psychology,81.5,71.0,3.9,47.0,F,Fail,Fail,1
STD025899,Sana Patel,BTech - Mechanical,91.3,48.7,1.8,42.0,F,Fail,Fail,1
STD025924,Karthik Bose,BTech - ECE,52.7,73.7,1.0,72.0,F,Fail,Fail,1
STD025931,Ananya Gupta,BTech - Mechanical,75.5,48.2,4.2,42.0,F,Fail,Fail,1
STD025942,Sahil Nair,BSc - Mathematics,50.6,84.4,2.0,88.0,F,Fail,Fail,1
STD025945,Sana Jain,BBA - Marketing,74.6,95.2,2.6,44.0,F,Fail,Fail,1
STD025946,Sanjay Iyer,BTech - Civil,84.6,52.8,4.2,40.0,F,Fail,Fail,1
STD025983,Shreya Iyer,BTech - EEE,80.2,93.3,0.9,44.0,F,Fail,Fail,1
STD025986,Harsh Patel,BTech - Civil,58.8,58.0,2.4,98.0,F,Fail,Fail,1
STD025987,Ritika Das,BSc - Physics,84.5,99.4,2.2,46.0,F,Fail,Fail,1
STD025998,Sahil Menon,BSc - Computer Science,80.5,70.5,0.0,42.0,F,Fail,Fail,1
STD026000,Rohan Mishra,BTech - IT,79.6,86.0,2.5,41.0,F,Fail,Fail,1
STD026010,Anjali Patel,BTech - CSE,77.8,97.1,0.2,40.0,F,Fail,Fail,1
STD026014,Harsh Singh,BTech - CSE,57.9,77.2,1.7,91.0,F,Fail,Fail,1
STD026016,Yash Rathod,BSc - Computer Science,83.0,74.0,2.3,40.0,F,Fail,Fail,1
STD026017,Isha Sharma,BTech - CSE,57.2,75.6,2.2,77.0,F,Fail,Fail,1
STD026018,Meera Das,BBA - Marketing,56.9,100.0,1.0,70.0,F,Fail,Fail,1
STD026029,Sana Singh,BTech - CSE,60.2,76.9,0.9,48.0,F,Fail,Fail,1
STD026037,Neha Reddy,BSc - Computer Science,57.4,72.4,1.2,87.0,F,Fail,Fail,1
STD026044,Jahnavi Mishra,BTech - CSE,55.1,84.5,1.2,59.0,F,Fail,Fail,1
STD026060,Yash Chopra,BTech - ECE,78.6,83.0,3.5,49.0,F,Fail,Fail,1
STD026063,Vivaan Verma,BBA - Finance,70.6,53.9,3.2,47.0,F,Fail,Fail,1
STD026065,Sanjay Verma,BTech - IT,48.2,84.3,2.7,92.0,F,Fail,Fail,1
STD026067,Rohan Gupta,BTech - Mechanical,57.4,81.4,3.8,62.0,F,Fail,Fail,1
STD026077,Yash Bose,BSc - Mathematics,54.3,77.4,4.0,82.0,F,Fail,Fail,1
STD026079,Diya Bose,BBA - Finance,58.9,59.3,2.3,100.0,F,Fail,Fail,1
STD026101,Rahul Khan,BSc - Mathematics,85.1,60.4,2.1,45.0,F,Fail,Fail,1
STD026111,Isha Patel,BSc - Computer Science,76.1,67.5,2.8,44.0,F,Fail,Fail,1
STD026118,Yash Nair,BSc - Computer Science,71.2,69.9,3.4,47.0,F,Fail,Fail,1
STD026120,Ritika Sharma,BBA - Human Resource,51.1,85.8,4.9,82.0,F,Fail,Fail,1
STD026124,Sahil Rao,BTech - Mechanical,72.5,75.2,1.6,40.0,F,Fail,Fail,1
STD026128,Sahil Singh,BTech - CSE,85.7,88.2,2.2,40.0,F,Fail,Fail,1
STD026135,Priya Mishra,BTech - EEE,81.4,67.3,1.3,45.0,F,Fail,Fail,1
STD026140,Sahil Rao,BSc - Biology,55.7,76.8,2.4,65.0,F,Fail,Fail,1
STD026146,Kiran Chopra,BA - Economics,58.1,78.7,2.8,77.0,F,Fail,Fail,1
STD026151,Kiran Jain,BCA - Software Engineering,65.3,47.7,3.4,40.0,F,Fail,Fail,1
STD026181,Ananya Verma,BTech - CSE,54.4,82.1,0.6,45.0,F,Fail,Fail,1
STD026194,Diya Chopra,BTech - EEE,56.1,70.2,3.4,54.0,F,Fail,Fail,1
STD026198,Vikram Reddy,BBA - Human Resource,50.8,65.1,3.6,69.0,F,Fail,Fail,1
STD026211,Arjun Reddy,BBA - Finance,80.7,80.4,2.5,44.0,F,Fail,Fail,1
STD026251,Rahul Naidu,BA - Psychology,50.8,42.3,3.7,56.0,F,Fail,Fail,1
STD026256,Isha Iyer,BCA - Software Engineering,57.0,54.2,2.0,52.0,F,Fail,Fail,1
STD026258,Raghav Nair,BSc - Computer Science,57.5,72.4,1.5,92.0,F,Fail,Fail,1
STD026267,Neha Iyer,BBA - Marketing,83.2,90.6,1.6,42.0,F,Fail,Fail,1
STD026268,Vikram Rao,BTech - CSE,57.7,95.0,3.1,72.0,F,Fail,Fail,1
STD026281,Diya Bose,BBA - Finance,55.5,64.8,1.5,96.0,F,Fail,Fail,1
STD026282,Neha Menon,BCA - Cyber Security,65.5,50.6,4.5,53.0,F,Fail,Fail,1
STD026292,Harsh Mishra,BTech - CSE,89.7,74.4,1.3,41.0,F,Fail,Fail,1
STD026294,Isha Gupta,BBA - Marketing,80.9,74.0,1.0,40.0,F,Fail,Fail,1
STD026300,Arjun Shetty,BTech - Mechanical,56.6,52.7,2.6,96.0,F,Fail,Fail,1
STD026313,Karthik Naidu,BBA - Human Resource,67.2,52.8,5.6,49.0,F,Fail,Fail,1
STD026319,Pooja Nair,BBA - Finance,100.0,75.1,1.4,44.0,F,Fail,Fail,1
STD026321,Ananya Naidu,BA - English Literature,82.2,87.5,3.1,40.0,F,Fail,Fail,1
STD026323,Kiran Verma,BBA - Human Resource,86.4,67.9,3.6,42.0,F,Fail,Fail,1
STD026332,Amit Iyer,BTech - Civil,72.2,74.3,3.6,48.0,F,Fail,Fail,1
STD026347,Aarav Bose,BSc - Biology,56.6,95.3,1.4,79.0,F,Fail,Fail,1
STD026374,Anjali Patel,BBA - Finance,54.5,45.5,0.1,93.0,F,Fail,Fail,1
STD026378,Diya Reddy,BSc - Chemistry,72.1,80.8,4.4,40.0,F,Fail,Fail,1
STD026383,Rahul Chopra,BCA - Data Science,60.0,77.4,4.5,41.0,F,Fail,Fail,1
STD026389,Neha Patel,BSc - Computer Science,52.6,76.9,2.1,99.0,F,Fail,Fail,1
STD026391,Amrita Patel,BSc - Biology,73.6,77.1,1.0,44.0,F,Fail,Fail,1
STD026401,Diya Bose,BTech - ECE,78.6,69.7,2.4,46.0,F,Fail,Fail,1
STD026403,Arjun Das,BSc - Computer Science,59.3,54.0,1.4,46.0,F,Fail,Fail,1
STD026415,Anjali Chopra,BTech - EEE,59.1,56.2,3.4,50.0,F,Fail,Fail,1
STD026421,Sana Iyer,BSc - Chemistry,59.7,73.2,3.5,48.0,F,Fail,Fail,1
STD026424,Isha Reddy,BTech - CSE,57.3,53.3,1.6,64.0,F,Fail,Fail,1
STD026427,Sana Das,BCA - Cyber Security,60.4,73.3,3.5,44.0,F,Fail,Fail,1
STD026437,Amit Verma,BCA - Software Engineering,54.6,87.4,2.9,97.0,F,Fail,Fail,1
STD026440,Pooja Jain,BA - English Literature,84.5,71.3,4.1,40.0,F,Fail,Fail,1
STD026444,Anjali Naidu,BTech - Civil,57.9,69.5,2.5,82.0,F,Fail,Fail,1
STD026460,Ritika Nair,BTech - Mechanical,58.5,86.4,1.3,100.0,F,Fail,Fail,1
STD026466,Neha Jain,BSc - Physics,79.1,91.1,1.8,42.0,F,Fail,Fail,1
STD026474,Vivaan Khan,BSc - Chemistry,58.6,69.8,3.4,56.0,F,Fail,Fail,1
STD026480,Neha Jain,BTech - ECE,97.2,71.1,4.5,40.0,F,Fail,Fail,1
STD026483,Jahnavi Naidu,BBA - Marketing,58.6,54.3,3.8,95.0,F,Fail,Fail,1
STD026485,Sneha Gupta,BTech - Mechanical,59.2,78.0,3.4,93.0,F,Fail,Fail,1
STD026491,Meera Gupta,BCA - Software Engineering,74.3,88.4,4.4,42.0,F,Fail,Fail,1
STD026498,Varun Gupta,BSc - Physics,78.4,62.5,1.7,49.0,F,Fail,Fail,1
STD026500,Kiran Gupta,BA - Economics,50.1,54.2,1.4,74.0,F,Fail,Fail,1
STD026501,Pooja Gupta,BSc - Computer Science,53.6,58.5,0.3,79.0,F,Fail,Fail,1
STD026512,Jahnavi Naidu,BTech - CSE,70.8,74.6,2.9,51.0,F,Fail,Fail,1
STD026527,Amit Chopra,BTech - IT,59.4,49.3,2.8,84.0,F,Fail,Fail,1
STD026531,Raghav Patel,BA - English Literature,81.3,75.6,3.2,46.0,F,Fail,Fail,1
STD026540,Ananya Sharma,BTech - EEE,73.2,67.3,1.8,46.0,F,Fail,Fail,1
STD026547,Pooja Mishra,BSc - Physics,71.4,63.0,1.0,49.0,F,Fail,Fail,1
STD026553,Aditya Shetty,BBA - Finance,64.3,86.1,2.7,51.0,F,Fail,Fail,1
STD026558,Vikram Khan,BTech - CSE,85.7,70.3,3.6,41.0,F,Fail,Fail,1
STD026565,Sanjay Nair,BBA - Marketing,91.7,89.2,1.8,44.0,F,Fail,Fail,1
STD026575,Vikram Jain,BCA - Cyber Security,52.8,66.5,1.3,76.0,F,Fail,Fail,1
STD026577,Harsh Mishra,BTech - Mechanical,53.5,53.6,2.8,85.0,F,Fail,Fail,1
STD026578,Jahnavi Sharma,BCA - Data Science,50.5,83.2,2.6,55.0,F,Fail,Fail,1
STD026580,Ritika Iyer,BTech - Civil,72.5,72.6,3.2,43.0,F,Fail,Fail,1
STD026585,Priya Patel,BCA - Data Science,64.1,74.8,3.0,45.0,F,Fail,Fail,1
STD026586,Vikram Naidu,BSc - Mathematics,74.9,67.2,3.1,50.0,F,Fail,Fail,1
STD026592,Meera Mishra,BSc - Physics,69.0,70.5,2.1,53.0,F,Fail,Fail,1
STD026606,Isha Verma,BTech - EEE,72.0,86.5,1.4,49.0,F,Fail,Fail,1
STD026608,Aditya Singh,BTech - IT,66.8,84.2,1.3,41.0,F,Fail,Fail,1
STD026610,Neha Jain,BCA - Cyber Security,58.1,63.6,3.4,67.0,F,Fail,Fail,1
STD026622,Sneha Yadav,BBA - Finance,58.4,48.9,0.0,89.0,F,Fail,Fail,1
STD026627,Arjun Jain,BTech - ECE,78.8,68.4,2.5,40.0,F,Fail,Fail,1
STD026629,Amit Das,BTech - EEE,88.3,69.9,0.1,44.0,F,Fail,Fail,1
STD026633,Aditya Rao,BTech - CSE,71.0,84.5,1.9,50.0,F,Fail,Fail,1
STD026643,Sneha Reddy,BSc - Computer Science,81.7,69.2,2.1,46.0,F,Fail,Fail,1
STD026651,Ananya Nair,BSc - Mathematics,93.8,47.4,3.1,42.0,F,Fail,Fail,1
STD026666,Isha Yadav,BCA - Data Science,83.0,73.3,1.0,44.0,F,Fail,Fail,1
STD026696,Vivaan Khan,BTech - Civil,50.3,60.4,1.4,99.0,F,Fail,Fail,1
STD026702,Neha Sharma,BBA - Marketing,53.9,53.6,2.3,99.0,F,Fail,Fail,1
STD026708,Neha Chopra,BTech - ECE,68.0,72.8,1.4,47.0,F,Fail,Fail,1
STD026716,Arjun Sharma,BTech - Civil,55.3,67.8,0.0,98.0,F,Fail,Fail,1
STD026717,Anjali Sharma,BSc - Physics,56.7,67.2,2.6,75.0,F,Fail,Fail,1
STD026722,Amrita Rao,BTech - IT,56.7,69.7,2.0,95.0,F,Fail,Fail,1
STD026724,Vivaan Singh,BSc - Computer Science,66.3,75.1,2.1,46.0,F,Fail,Fail,1
STD026735,Rahul Bose,BSc - Computer Science,58.9,79.6,0.8,46.0,F,Fail,Fail,1
STD026738,Kiran Menon,BTech - CSE,80.5,60.0,0.3,43.0,F,Fail,Fail,1
STD026739,Rahul Bose,BSc - Computer Science,58.4,83.3,2.2,69.0,F,Fail,Fail,1
STD026748,Ananya Patel,BBA - Finance,65.2,90.9,1.8,40.0,F,Fail,Fail,1
STD026758,Arjun Nair,BTech - Mechanical,50.3,81.9,1.1,84.0,F,Fail,Fail,1
STD026759,Harsh Rao,BTech - ECE,56.5,65.2,3.9,77.0,F,Fail,Fail,1
STD026768,Aarav Menon,BSc - Physics,58.1,70.4,4.0,58.0,F,Fail,Fail,1
STD026794,Ananya Iyer,BTech - Mechanical,72.1,74.5,1.6,41.0,F,Fail,Fail,1
STD026795,Sahil Khan,BCA - Cyber Security,56.9,47.1,3.4,44.0,F,Fail,Fail,1
STD026808,Shreya Mishra,BBA - Marketing,72.8,63.4,0.7,51.0,F,Fail,Fail,1
STD026809,Vivaan Naidu,BSc - Biology,56.1,75.1,4.2,50.0,F,Fail,Fail,1
STD026814,Rohan Mishra,BTech - ECE,67.9,54.0,0.4,42.0,F,Fail,Fail,1
STD026818,Sanjay Sharma,BTech - ECE,61.1,73.5,1.8,53.0,F,Fail,Fail,1
STD026823,Meera Yadav,BTech - Mechanical,59.0,64.3,5.0,66.0,F,Fail,Fail,1
STD026838,Harsh Reddy,BTech - ECE,72.1,71.0,3.4,48.0,F,Fail,Fail,1
STD026843,Amit Reddy,BCA - Data Science,57.0,70.8,3.9,69.0,F,Fail,Fail,1
STD026845,Pooja Mishra,BBA - Marketing,76.0,77.4,2.0,42.0,F,Fail,Fail,1
STD026851,Priya Mishra,BTech - CSE,59.0,88.7,2.0,96.0,F,Fail,Fail,1
STD026867,Amrita Das,BCA - Software Engineering,86.6,55.1,2.6,45.0,F,Fail,Fail,1
STD026874,Sahil Naidu,BSc - Chemistry,59.7,63.6,3.1,75.0,F,Fail,Fail,1
STD026886,Aarav Iyer,BTech - IT,81.2,73.4,1.9,44.0,F,Fail,Fail,1
STD026890,Vikram Nair,BSc - Computer Science,58.6,92.8,1.8,83.0,F,Fail,Fail,1
STD026900,Sahil Bose,BTech - Mechanical,73.1,63.6,3.9,40.0,F,Fail,Fail,1
STD026908,Ritika Verma,BCA - Cyber Security,58.6,72.9,2.0,78.0,F,Fail,Fail,1
STD026911,Arjun Bose,BSc - Biology,63.3,68.6,3.7,40.0,F,Fail,Fail,1
STD026921,Aditya Das,BSc - Physics,62.1,53.6,0.5,45.0,F,Fail,Fail,1
STD026927,Aarav Jain,BA - Economics,81.0,50.3,3.2,42.0,F,Fail,Fail,1
STD026932,Arjun Das,BCA - Data Science,77.8,72.3,2.0,49.0,F,Fail,Fail,1
STD026939,Aditya Patel,BSc - Chemistry,80.4,71.4,4.3,46.0,F,Fail,Fail,1
STD026956,Vivaan Patel,BBA - Finance,86.5,53.5,2.7,45.0,F,Fail,Fail,1
STD026959,Anjali Shetty,BSc - Physics,52.8,75.1,2.6,85.0,F,Fail,Fail,1
STD026973,Arjun Reddy,BSc - Physics,80.6,72.3,3.8,43.0,F,Fail,Fail,1
STD026975,Varun Gupta,BTech - CSE,92.2,82.5,2.5,43.0,F,Fail,Fail,1
STD026977,Raghav Iyer,BSc - Physics,66.0,56.7,3.4,50.0,F,Fail,Fail,1
STD026982,Sneha Gupta,BSc - Computer Science,79.3,82.5,4.1,47.0,F,Fail,Fail,1
STD026990,Aarav Singh,BCA - Data Science,69.3,83.7,2.8,49.0,F,Fail,Fail,1
STD026994,Meera Bose,BA - Economics,48.0,57.9,1.4,80.0,F,Fail,Fail,1
STD027009,Anjali Patel,BSc - Physics,85.4,74.4,2.6,40.0,F,Fail,Fail,1
STD027011,Anjali Patel,BTech - ECE,73.2,65.8,1.7,41.0,F,Fail,Fail,1
STD027027,Amrita Shetty,BTech - Civil,57.6,91.7,1.4,53.0,F,Fail,Fail,1
STD027028,Ananya Rao,BBA - Finance,59.3,90.1,0.4,83.0,F,Fail,Fail,1
STD027033,Vikram Chopra,BTech - Mechanical,81.6,68.5,2.8,45.0,F,Fail,Fail,1
STD027039,Anjali Singh,BTech - Mechanical,80.3,65.4,1.0,44.0,F,Fail,Fail,1
STD027055,Pooja Shetty,BTech - IT,67.6,85.3,1.3,42.0,F,Fail,Fail,1
STD027059,Arjun Das,BSc - Biology,44.7,71.3,4.8,72.0,F,Fail,Fail,1
STD027061,Pooja Jain,BA - Psychology,71.0,54.6,0.6,43.0,F,Fail,Fail,1
STD027065,Aarav Singh,BBA - Finance,79.0,56.9,3.4,45.0,F,Fail,Fail,1
STD027073,Sneha Chopra,BTech - CSE,56.8,58.7,3.1,54.0,F,Fail,Fail,1
STD027083,Amrita Khan,BSc - Biology,82.7,69.5,1.6,45.0,F,Fail,Fail,1
STD027096,Arjun Menon,BSc - Mathematics,84.5,84.6,2.3,44.0,F,Fail,Fail,1
STD027123,Ritika Rathod,BBA - Human Resource,55.8,58.6,1.3,86.0,F,Fail,Fail,1
STD027125,Priya Naidu,BSc - Mathematics,75.7,71.3,2.6,44.0,F,Fail,Fail,1
STD027128,Kiran Menon,BSc - Physics,59.7,57.6,2.2,70.0,F,Fail,Fail,1
STD027129,Amit Chopra,BTech - IT,52.9,77.4,3.2,66.0,F,Fail,Fail,1
STD027132,Vivaan Reddy,BTech - ECE,58.2,75.9,3.5,75.0,F,Fail,Fail,1
STD027150,Neha Chopra,BSc - Chemistry,98.4,64.7,2.6,41.0,F,Fail,Fail,1
STD027163,Neha Verma,BTech - IT,72.9,94.3,2.3,42.0,F,Fail,Fail,1
STD027172,Sanjay Mishra,BSc - Computer Science,62.0,78.4,2.0,51.0,F,Fail,Fail,1
STD027175,Vivaan Sharma,BCA - Data Science,79.3,78.2,2.1,40.0,F,Fail,Fail,1
STD027183,Amit Rathod,BA - Economics,74.2,55.9,1.7,43.0,F,Fail,Fail,1
STD027186,Shreya Das,BSc - Computer Science,78.9,95.7,0.1,46.0,F,Fail,Fail,1
STD027200,Priya Naidu,BBA - Marketing,57.9,73.7,2.8,98.0,F,Fail,Fail,1
STD027209,Isha Iyer,BTech - EEE,53.7,95.7,4.5,68.0,F,Fail,Fail,1
STD027212,Pooja Rathod,BBA - Marketing,86.0,100.0,2.8,45.0,F,Fail,Fail,1
STD027213,Aarav Gupta,BCA - Data Science,59.2,75.0,3.2,77.0,F,Fail,Fail,1
STD027222,Aditya Das,BTech - Mechanical,50.6,52.8,1.4,71.0,F,Fail,Fail,1
STD027228,Raghav Naidu,BSc - Computer Science,78.2,85.0,3.4,49.0,F,Fail,Fail,1
STD027230,Isha Shetty,BTech - Mechanical,57.7,79.4,1.8,96.0,F,Fail,Fail,1
STD027233,Sneha Naidu,BTech - Civil,54.0,85.0,5.4,55.0,F,Fail,Fail,1
STD027238,Arjun Verma,BTech - EEE,92.9,63.1,1.4,41.0,F,Fail,Fail,1
STD027241,Aditya Reddy,BSc - Biology,70.3,81.6,0.0,82.0,B,Pass,Fail,1
STD027268,Priya Chopra,BBA - Human Resource,59.7,74.0,4.1,52.0,F,Fail,Fail,1
STD027269,Amit Patel,BTech - ECE,49.7,64.0,0.0,58.0,F,Fail,Fail,1
STD027272,Ananya Naidu,BCA - Software Engineering,57.5,72.4,2.6,65.0,F,Fail,Fail,1
STD027274,Kiran Sharma,BTech - ECE,54.0,62.1,2.2,75.0,F,Fail,Fail,1
STD027277,Amit Nair,BTech - ECE,55.8,84.8,2.3,64.0,F,Fail,Fail,1
STD027280,Sahil Jain,BCA - Software Engineering,71.8,68.7,2.9,45.0,F,Fail,Fail,1
STD027302,Ananya Menon,BTech - Mechanical,58.6,88.9,3.2,77.0,F,Fail,Fail,1
STD027310,Rohan Iyer,BSc - Computer Science,87.9,91.9,1.5,42.0,F,Fail,Fail,1
STD027314,Amrita Khan,BTech - ECE,80.1,84.3,0.0,41.0,F,Fail,Fail,1
STD027342,Shreya Menon,BBA - Human Resource,58.4,70.0,2.4,84.0,F,Fail,Fail,1
STD027349,Sahil Sharma,BTech - CSE,70.1,50.7,1.5,40.0,F,Fail,Fail,1
STD027350,Ritika Yadav,BCA - Software Engineering,57.3,56.7,1.5,67.0,F,Fail,Fail,1
STD027361,Yash Reddy,BCA - Data Science,52.7,65.5,1.7,86.0,F,Fail,Fail,1
STD027366,Ananya Naidu,BTech - ECE,73.1,61.3,1.4,51.0,F,Fail,Fail,1
STD027369,Karthik Naidu,BTech - Mechanical,70.6,97.3,3.2,50.0,F,Fail,Fail,1
STD027405,Rohan Mishra,BTech - ECE,72.3,53.6,4.9,42.0,F,Fail,Fail,1
STD027431,Vikram Patel,BBA - Finance,56.5,52.6,0.6,89.0,F,Fail,Fail,1
STD027437,Vikram Shetty,BSc - Physics,58.0,78.2,0.5,56.0,F,Fail,Fail,1
STD027477,Karthik Rao,BSc - Physics,61.2,63.4,1.8,44.0,F,Fail,Fail,1
STD027483,Varun Bose,BTech - Civil,67.5,57.6,0.7,53.0,F,Fail,Fail,1
STD027492,Jahnavi Das,BTech - CSE,58.8,71.8,2.3,91.0,F,Fail,Fail,1
STD027495,Sahil Reddy,BTech - IT,71.2,63.0,1.4,51.0,F,Fail,Fail,1
STD027501,Priya Rao,BTech - EEE,56.8,63.7,1.3,75.0,F,Fail,Fail,1
STD027503,Ananya Verma,BSc - Chemistry,79.0,47.6,2.5,45.0,F,Fail,Fail,1
STD027505,Rahul Iyer,BBA - Marketing,54.4,60.8,1.5,75.0,F,Fail,Fail,1
STD027506,Yash Patel,BSc - Chemistry,82.6,70.0,1.8,42.0,F,Fail,Fail,1
STD027508,Varun Rao,BTech - IT,66.5,64.8,2.6,46.0,F,Fail,Fail,1
STD027514,Aditya Rao,BTech - ECE,70.9,73.1,2.4,44.0,F,Fail,Fail,1
STD027516,Amrita Khan,BBA - Human Resource,56.0,82.7,1.3,54.0,F,Fail,Fail,1
STD027523,Jahnavi Yadav,BSc - Biology,90.0,63.9,0.2,43.0,F,Fail,Fail,1
STD027543,Raghav Patel,BCA - Data Science,50.5,84.2,2.8,80.0,F,Fail,Fail,1
STD027544,Sanjay Mishra,BTech - Mechanical,67.3,88.2,4.4,46.0,F,Fail,Fail,1
STD027550,Isha Bose,BTech - IT,50.9,82.9,2.8,100.0,F,Fail,Fail,1
STD027559,Varun Mishra,BBA - Human Resource,76.4,60.8,1.4,45.0,F,Fail,Fail,1
STD027572,Jahnavi Verma,BSc - Physics,73.7,83.1,2.2,40.0,F,Fail,Fail,1
STD027603,Sana Mishra,BSc - Physics,58.4,70.6,2.4,75.0,F,Fail,Fail,1
STD027609,Isha Khan,BA - Economics,52.7,70.2,1.6,45.0,F,Fail,Fail,1
STD027617,Isha Patel,BCA - Data Science,61.1,69.2,2.7,47.0,F,Fail,Fail,1
STD027635,Anjali Nair,BTech - ECE,57.3,81.5,3.9,43.0,F,Fail,Fail,1
STD027642,Aarav Nair,BSc - Mathematics,77.9,56.3,3.4,48.0,F,Fail,Fail,1
STD027648,Amrita Rao,BSc - Computer Science,70.3,55.2,3.6,42.0,F,Fail,Fail,1
STD027653,Varun Jain,BSc - Chemistry,61.1,89.5,0.7,51.0,F,Fail,Fail,1
STD027656,Varun Das,BTech - Civil,70.9,61.7,0.1,52.0,F,Fail,Fail,1
STD027660,Rahul Iyer,BSc - Mathematics,61.9,81.4,0.9,48.0,F,Fail,Fail,1
STD027662,Varun Iyer,BSc - Biology,48.7,74.4,3.9,40.0,F,Fail,Fail,1
STD027676,Ananya Jain,BTech - CSE,67.2,67.6,4.1,49.0,F,Fail,Fail,1
STD027679,Ananya Bose,BTech - IT,81.1,84.9,2.7,45.0,F,Fail,Fail,1
STD027683,Yash Verma,BA - English Literature,88.4,59.1,0.9,42.0,F,Fail,Fail,1
STD027713,Aarav Das,BTech - Mechanical,85.2,75.3,4.5,43.0,F,Fail,Fail,1
STD027718,Aditya Iyer,BTech - IT,55.0,67.8,2.1,88.0,F,Fail,Fail,1
STD027724,Jahnavi Nair,BA - English Literature,58.3,44.2,1.8,57.0,F,Fail,Fail,1
STD027725,Anjali Rathod,BSc - Biology,51.9,82.6,3.0,63.0,F,Fail,Fail,1
STD027739,Meera Nair,BTech - CSE,52.4,71.1,0.9,63.0,F,Fail,Fail,1
STD027771,Varun Khan,BTech - Mechanical,59.9,62.3,3.7,62.0,F,Fail,Fail,1
STD027773,Arjun Naidu,BCA - Data Science,99.1,78.5,2.0,43.0,F,Fail,Fail,1
STD027785,Raghav Rathod,BSc - Computer Science,57.9,93.3,0.0,94.0,F,Fail,Fail,1
STD027801,Amit Das,BTech - EEE,61.0,80.6,4.6,43.0,F,Fail,Fail,1
STD027810,Rohan Bose,BSc - Computer Science,94.9,86.6,1.2,41.0,F,Fail,Fail,1
STD027812,Sneha Shetty,BTech - CSE,71.5,87.4,1.6,42.0,F,Fail,Fail,1
STD027820,Rohan Rathod,BSc - Mathematics,53.9,100.0,1.0,78.0,F,Fail,Fail,1
STD027825,Varun Gupta,BTech - Civil,52.2,87.5,1.6,77.0,F,Fail,Fail,1
STD027830,Raghav Khan,BTech - CSE,60.6,55.3,0.7,46.0,F,Fail,Fail,1
STD027835,Vikram Chopra,BTech - ECE,55.2,77.3,1.3,81.0,F,Fail,Fail,1
STD027861,Vikram Sharma,BTech - CSE,72.8,84.2,2.1,48.0,F,Fail,Fail,1
